id,name,theme,base_color,secondary_color,accent_style,neutral_tone,description,is_sunburst_exclusive,product_sku,created_at
c_csv_510_5859,Sunburst 086-1 Spun Sunlight,Solar Amber Goldlands,#F6EFD3,#FAF6E6,#9F9B89,#FDFCF8,Professional coordinating Sunburst color palette featuring 086-1 Spun Sunlight. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-421C-119,2026-06-10T18:33:15.859Z
c_csv_511_5859,Sunburst 086-2 Golden Light,Solar Amber Goldlands,#F6ECC6,#FAF4DF,#9F9980,#FDFCF6,Professional coordinating Sunburst color palette featuring 086-2 Golden Light. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-4221-120,2026-06-10T18:33:15.859Z
c_csv_512_5859,Sunburst 086-3 Sunny Day,Solar Amber Goldlands,#F5E6B2,#F9F1D4,#9F9573,#FDFBF3,Professional coordinating Sunburst color palette featuring 086-3 Sunny Day. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-422W-121,2026-06-10T18:33:15.859Z
c_csv_513_5859,Sunburst 086-4 Summer Heat,Solar Amber Goldlands,#EFD999,#F6EAC6,#9B8D63,#FCF9EF,Professional coordinating Sunburst color palette featuring 086-4 Summer Heat. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-4231-122,2026-06-10T18:33:15.859Z
c_csv_514_5859,Sunburst 086-5 Gold Beach,Solar Amber Goldlands,#E6CC7F,#F1E2B8,#958452,#FBF7EB,Professional coordinating Sunburst color palette featuring 086-5 Gold Beach. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-423W-123,2026-06-10T18:33:15.859Z
c_csv_515_5859,Sunburst 086-6 Golden Goddess,Solar Amber Goldlands,#C1A23F,#DCCB95,#7D6928,#F5F1E2,Professional coordinating Sunburst color palette featuring 086-6 Golden Goddess. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-4231-124,2026-06-10T18:33:15.859Z
c_csv_516_5859,Sunburst 087-1 Stella d'Oro,Solar Amber Goldlands,#F9F3DB,#FBF8EB,#A19D8E,#FEFDF9,Professional coordinating Sunburst color palette featuring 087-1 Stella d'Oro. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-5GAL-126,2026-06-10T18:33:15.859Z
c_csv_517_5859,Sunburst 087-2 Sun Ray,Solar Amber Goldlands,#FAF1D1,#FCF7E5,#A29C87,#FEFCF8,Professional coordinating Sunburst color palette featuring 087-2 Sun Ray. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-621-127,2026-06-10T18:33:15.859Z
c_csv_518_5859,Sunburst 087-3 Sunrise on the Seine,Solar Amber Goldlands,#FDECB3,#FDF4D5,#A49974,#FEFCF3,Professional coordinating Sunburst color palette featuring 087-3 Sunrise on the Seine. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-622-128,2026-06-10T18:33:15.859Z
c_csv_519_5859,Sunburst 087-4 Tutti Fruitti,Solar Amber Goldlands,#FFE692,#FFF1C3,#A5955E,#FFFBEE,Professional coordinating Sunburst color palette featuring 087-4 Tutti Fruitti. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-6225-129,2026-06-10T18:33:15.859Z
c_csv_520_5859,Sunburst 087-5 Yellow Rose,Solar Amber Goldlands,#FFE27B,#FFEFB6,#A5924F,#FFFAEB,Professional coordinating Sunburst color palette featuring 087-5 Yellow Rose. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-8211-130,2026-06-10T18:33:15.859Z
c_csv_521_5859,Sunburst 087-6 Sunny at Heart,Solar Amber Goldlands,#FFCA21,#FFE184,#A58315,#FFF7DD,Professional coordinating Sunburst color palette featuring 087-6 Sunny at Heart. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-8215-131,2026-06-10T18:33:15.859Z
c_csv_522_5859,Sunburst 088-1 Sun City,Solar Amber Goldlands,#F7F2DE,#FAF7EC,#A09D90,#FDFDFA,Professional coordinating Sunburst color palette featuring 088-1 Sun City. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-8231-132,2026-06-10T18:33:15.859Z
c_csv_523_5859,Sunburst 088-2 Sunshine Mist,Solar Amber Goldlands,#F8F1D5,#FBF7E7,#A19C8A,#FDFCF8,Professional coordinating Sunburst color palette featuring 088-2 Sunshine Mist. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-8235-133,2026-06-10T18:33:15.859Z
c_csv_524_5859,Sunburst 088-3 Sunset Dream,Solar Amber Goldlands,#FFEDB8,#FFF5D7,#A59A77,#FFFCF4,Professional coordinating Sunburst color palette featuring 088-3 Sunset Dream. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-900C-134,2026-06-10T18:33:15.859Z
c_csv_525_5859,Sunburst 088-4 Tequila Sunrise,Solar Amber Goldlands,#FFE497,#FFF0C5,#A59462,#FFFAEF,Professional coordinating Sunburst color palette featuring 088-4 Tequila Sunrise. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-900W-135,2026-06-10T18:33:15.859Z
c_csv_526_5859,Sunburst 088-5 Sunny Side Up,Solar Amber Goldlands,#FFD974,#FFEAB2,#A58D4B,#FFF9EA,Professional coordinating Sunburst color palette featuring 088-5 Sunny Side Up. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-900C-136,2026-06-10T18:33:15.859Z
c_csv_527_5859,Sunburst 088-6 Sunny Outlook,Solar Amber Goldlands,#FFBF1A,#FFDB81,#A57C10,#FFF5DC,Professional coordinating Sunburst color palette featuring 088-6 Sunny Outlook. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-900W-137,2026-06-10T18:33:15.859Z
c_csv_528_5860,Sunburst 089-1 Golden Idol,Solar Amber Goldlands,#F9F1D9,#FBF7EA,#A19C8D,#FEFCF9,Professional coordinating Sunburst color palette featuring 089-1 Golden Idol. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-ADDC-139,2026-06-10T18:33:15.860Z
c_csv_529_5860,Sunburst 089-2 Naples Yellow,Solar Amber Goldlands,#FBEFD0,#FCF6E5,#A39B87,#FEFCF7,Professional coordinating Sunburst color palette featuring 089-2 Naples Yellow. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-ADDC-140,2026-06-10T18:33:15.860Z
c_csv_530_5860,Sunburst 089-3 My Honey,Solar Amber Goldlands,#F6E2B7,#FAEFD7,#9F9276,#FDFAF4,Professional coordinating Sunburst color palette featuring 089-3 My Honey. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-CAME-143,2026-06-10T18:33:15.860Z
c_csv_531_5860,Sunburst 089-4 Tuscon Gold,Solar Amber Goldlands,#EDCD90,#F5E3C1,#9A855D,#FCF7EE,Professional coordinating Sunburst color palette featuring 089-4 Tuscon Gold. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-CAME-144,2026-06-10T18:33:15.860Z
c_csv_532_5860,Sunburst 089-5 Temple of Gold,Solar Amber Goldlands,#DEB463,#ECD5A9,#907540,#FAF3E7,Professional coordinating Sunburst color palette featuring 089-5 Temple of Gold. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-FILL-160,2026-06-10T18:33:15.860Z
c_csv_533_5860,Sunburst 089-6 Serenade at Sunset,Solar Amber Goldlands,#C39640,#DEC595,#7E6129,#F6EFE2,Professional coordinating Sunburst color palette featuring 089-6 Serenade at Sunset. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-FILL-161,2026-06-10T18:33:15.860Z
c_csv_534_5860,Sunburst 090-1 Bananas Foster,Signature Palette,#F4E9D3,#F8F2E6,#9E9789,#FDFBF8,Professional coordinating Sunburst color palette featuring 090-1 Bananas Foster. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-GALL-164,2026-06-10T18:33:15.860Z
c_csv_535_5860,Sunburst 090-2 Bright Light,Signature Palette,#F4E2C1,#F8EFDC,#9E927D,#FDFAF5,Professional coordinating Sunburst color palette featuring 090-2 Bright Light. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-META-166,2026-06-10T18:33:15.860Z
c_csv_536_5860,Sunburst 090-3 Golden Touch,Signature Palette,#EFD8AD,#F6E9D1,#9B8C70,#FCF9F2,Professional coordinating Sunburst color palette featuring 090-3 Golden Touch. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-META-167,2026-06-10T18:33:15.860Z
c_csv_537_5860,Sunburst 090-4 Tumblestone,Signature Palette,#E3C89B,#EFE0C8,#938264,#FAF6F0,Professional coordinating Sunburst color palette featuring 090-4 Tumblestone. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-MIXM-168,2026-06-10T18:33:15.860Z
c_csv_538_5860,Sunburst 090-5 Toasted Bagel,Signature Palette,#C7A366,#E0CCAA,#816942,#F6F1E8,Professional coordinating Sunburst color palette featuring 090-5 Toasted Bagel. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-MIXM-169,2026-06-10T18:33:15.860Z
c_csv_539_5860,Sunburst 090-6 Westward Wind,Signature Palette,#AB8447,#D0BB99,#6F552E,#F2ECE3,Professional coordinating Sunburst color palette featuring 090-6 Westward Wind. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-MIXN-170,2026-06-10T18:33:15.860Z
c_csv_540_5860,Sunburst 091-1 Cheesecake Cream,Signature Palette,#F7E6CF,#FAF1E4,#A09586,#FDFBF7,Professional coordinating Sunburst color palette featuring 091-1 Cheesecake Cream. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-NEWZ-171,2026-06-10T18:33:15.860Z
c_csv_541_5860,Sunburst 091-2 High Prairie,Signature Palette,#F0D6B2,#F6E8D4,#9C8B73,#FCF8F3,Professional coordinating Sunburst color palette featuring 091-2 High Prairie. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-NEWZ-172,2026-06-10T18:33:15.860Z
c_csv_542_5860,Sunburst 091-3 Clover Honey,Signature Palette,#E7CAA0,#F1E1CA,#968368,#FBF7F0,Professional coordinating Sunburst color palette featuring 091-3 Clover Honey. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-OSPH-173,2026-06-10T18:33:15.860Z
c_csv_543_5860,Sunburst 091-4 Gabriel's Horn,Signature Palette,#E2B06A,#EFD3AD,#927244,#FAF3E8,Professional coordinating Sunburst color palette featuring 091-4 Gabriel's Horn. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-PAIN-177,2026-06-10T18:33:15.860Z
c_csv_544_5860,Sunburst 091-5 Magic Wand,Signature Palette,#C89B5F,#E0C8A7,#82643D,#F6F0E7,Professional coordinating Sunburst color palette featuring 091-5 Magic Wand. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-PAIN-178,2026-06-10T18:33:15.860Z
c_csv_545_5860,Sunburst 091-6 Golden Oldie,Signature Palette,#B3854A,#D5BB9B,#745630,#F3ECE3,Professional coordinating Sunburst color palette featuring 091-6 Golden Oldie. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-PLAS-180,2026-06-10T18:33:15.860Z
c_csv_546_5860,Sunburst 092-1 Pale Sunshine,Signature Palette,#F9F0D3,#FBF6E6,#A19C89,#FEFCF8,Professional coordinating Sunburst color palette featuring 092-1 Pale Sunshine. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-RED-188,2026-06-10T18:33:15.860Z
c_csv_547_5860,Sunburst 092-2 Big Yellow Flower,Signature Palette,#FAECC4,#FCF4DE,#A2997F,#FEFCF6,Professional coordinating Sunburst color palette featuring 092-2 Big Yellow Flower. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-TEST-199,2026-06-10T18:33:15.860Z
c_csv_548_5860,Sunburst 092-3 Pale Crescent,Signature Palette,#FEE7B1,#FEF1D4,#A59673,#FEFBF3,Professional coordinating Sunburst color palette featuring 092-3 Pale Crescent. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-THIN-201,2026-06-10T18:33:15.860Z
c_csv_549_5860,Sunburst 092-4 Lovely Light Lemon,Signature Palette,#FFDF9C,#FFEDC8,#A59065,#FFFAF0,Professional coordinating Sunburst color palette featuring 092-4 Lovely Light Lemon. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-TOUC-202,2026-06-10T18:33:15.860Z
c_csv_550_5860,Sunburst 092-5 Twist of Lemon,Signature Palette,#FCD078,#FDE5B4,#A3874E,#FEF7EA,Professional coordinating Sunburst color palette featuring 092-5 Twist of Lemon. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-TRAF-203,2026-06-10T18:33:15.860Z
c_csv_551_5860,Sunburst 092-6 Luscious Lemon,Signature Palette,#EEAC2C,#F5D18A,#9A6F1C,#FCF2DF,Professional coordinating Sunburst color palette featuring 092-6 Luscious Lemon. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-TRAF-205,2026-06-10T18:33:15.860Z
c_csv_552_5860,Sunburst 093-1 Power of Gold,Signature Palette,#F6F2E1,#FAF7EE,#9F9D92,#FDFDFA,Professional coordinating Sunburst color palette featuring 093-1 Power of Gold. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-TROP-206,2026-06-10T18:33:15.860Z
c_csv_553_5860,Sunburst 093-2 Canary Island,Signature Palette,#F9EED1,#FBF5E5,#A19A87,#FEFCF8,Professional coordinating Sunburst color palette featuring 093-2 Canary Island. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-TROP-207,2026-06-10T18:33:15.860Z
c_csv_554_5860,Sunburst 093-3 Hair Ribbon,Signature Palette,#FCE9BD,#FDF2DA,#A3977A,#FEFBF5,Professional coordinating Sunburst color palette featuring 093-3 Hair Ribbon. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-UB5G-208,2026-06-10T18:33:15.860Z
c_csv_555_5860,Sunburst 093-4 Jonquil Trail,Signature Palette,#FFE098,#FFEDC6,#A59162,#FFFAEF,Professional coordinating Sunburst color palette featuring 093-4 Jonquil Trail. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-UBTA-209,2026-06-10T18:33:15.860Z
c_csv_556_5860,Sunburst 093-5 Yellow Sass,Signature Palette,#FFD776,#FFE9B3,#A58B4C,#FFF9EA,Professional coordinating Sunburst color palette featuring 093-5 Yellow Sass. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-UBTA-210,2026-06-10T18:33:15.860Z
c_csv_557_5860,Sunburst 093-6 Rain Slicker,Signature Palette,#FFB500,#FFD672,#A57500,#FFF3D8,Professional coordinating Sunburst color palette featuring 093-6 Rain Slicker. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-ZEAL-216,2026-06-10T18:33:15.860Z
c_csv_558_5860,Sunburst 094-1 Royal Touch,Signature Palette,#FCEBC9,#FDF4E1,#A39882,#FEFCF6,Professional coordinating Sunburst color palette featuring 094-1 Royal Touch. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-2000-101,2026-06-10T18:33:15.860Z
c_csv_559_5860,Sunburst 094-2 Lemon Note,Signature Palette,#FFE5B7,#FFF0D7,#A59476,#FFFBF4,Professional coordinating Sunburst color palette featuring 094-2 Lemon Note. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-2000-102,2026-06-10T18:33:15.860Z
c_csv_560_5860,Sunburst 094-3 Nana Yellow,Signature Palette,#FFDDA4,#FFECCC,#A58F6A,#FFF9F1,Professional coordinating Sunburst color palette featuring 094-3 Nana Yellow. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-2000-103,2026-06-10T18:33:15.860Z
c_csv_561_5860,Sunburst 094-4 Pale Daisy,Signature Palette,#FFD38D,#FFE6C0,#A5895B,#FFF8ED,Professional coordinating Sunburst color palette featuring 094-4 Pale Daisy. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-3001-105,2026-06-10T18:33:15.860Z
c_csv_562_5860,Sunburst 094-5 My Sunny Day,Signature Palette,#FFC166,#FFDCAA,#A57D42,#FFF5E8,Professional coordinating Sunburst color palette featuring 094-5 My Sunny Day. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-3211-106,2026-06-10T18:33:15.860Z
c_csv_563_5860,Sunburst 094-6 Austin Sun,Signature Palette,#F1A029,#F7CA89,#9C681A,#FCF0DE,Professional coordinating Sunburst color palette featuring 094-6 Austin Sun. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-3215-107,2026-06-10T18:33:15.860Z
c_csv_564_5860,Sunburst 095-1 King's Choice,Signature Palette,#F5F1E3,#F9F7EF,#9F9C93,#FDFCFA,Professional coordinating Sunburst color palette featuring 095-1 King's Choice. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-3221-108,2026-06-10T18:33:15.860Z
c_csv_565_5860,Sunburst 095-2 Yellow Cream,Signature Palette,#FBE5BC,#FCF0DA,#A3947A,#FEFBF4,Professional coordinating Sunburst color palette featuring 095-2 Yellow Cream. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-3225-109,2026-06-10T18:33:15.860Z
c_csv_566_5860,Sunburst 095-3 Lynelle Yellow,Signature Palette,#FDDFAB,#FDEDD0,#A4906F,#FEFAF2,Professional coordinating Sunburst color palette featuring 095-3 Lynelle Yellow. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-3PCP-111,2026-06-10T18:33:15.860Z
c_csv_567_5860,Sunburst 095-4 Waves of Wheat,Signature Palette,#FAD397,#FCE6C5,#A28962,#FEF8EF,Professional coordinating Sunburst color palette featuring 095-4 Waves of Wheat. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-400C-114,2026-06-10T18:33:15.860Z
c_csv_568_5860,Sunburst 095-5 Spanish Saffron,Signature Palette,#F0BE76,#F6DBB3,#9C7B4C,#FCF5EA,Professional coordinating Sunburst color palette featuring 095-5 Spanish Saffron. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-400C-115,2026-06-10T18:33:15.860Z
c_csv_569_5860,Sunburst 095-6 Ring of Gold,Signature Palette,#D8973D,#E9C594,#8C6227,#F9EFE1,Professional coordinating Sunburst color palette featuring 095-6 Ring of Gold. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-400W-116,2026-06-10T18:33:15.860Z
c_csv_570_5860,Sunburst 096-1 Santa Fe Sun,Signature Palette,#F6ECD8,#FAF4E9,#9F998C,#FDFCF9,Professional coordinating Sunburst color palette featuring 096-1 Santa Fe Sun. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-400W-117,2026-06-10T18:33:15.860Z
c_csv_571_5860,Sunburst 096-2 Lemon Mist,Signature Palette,#F9E3C0,#FBEFDC,#A1937C,#FEFAF5,Professional coordinating Sunburst color palette featuring 096-2 Lemon Mist. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-421C-118,2026-06-10T18:33:15.860Z
c_csv_572_5860,Sunburst 096-3 Sundrenched Sand,Signature Palette,#FBD8A8,#FCE9CF,#A38C6D,#FEF9F1,Professional coordinating Sunburst color palette featuring 096-3 Sundrenched Sand. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-421C-119,2026-06-10T18:33:15.860Z
c_csv_573_5860,Sunburst 096-4 Buttered Toast,Signature Palette,#F1C187,#F7DCBD,#9C7D57,#FCF5ED,Professional coordinating Sunburst color palette featuring 096-4 Buttered Toast. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-4221-120,2026-06-10T18:33:15.860Z
c_csv_574_5860,Sunburst 096-5 Nugget Shine,Signature Palette,#DC9F57,#EBCAA2,#8F6738,#F9F0E5,Professional coordinating Sunburst color palette featuring 096-5 Nugget Shine. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-422W-121,2026-06-10T18:33:15.860Z
c_csv_575_5860,Sunburst 096-6 Memoir Gold,Signature Palette,#CC8D45,#E2C098,#845B2C,#F7EDE3,Professional coordinating Sunburst color palette featuring 096-6 Memoir Gold. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-4231-122,2026-06-10T18:33:15.860Z
c_csv_576_5860,Sunburst 097-1 Prairie Sunset,Signature Palette,#F8F1DE,#FBF7EC,#A19C90,#FDFCFA,Professional coordinating Sunburst color palette featuring 097-1 Prairie Sunset. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-423W-123,2026-06-10T18:33:15.860Z
c_csv_577_5860,Sunburst 097-2 Lemon Frost,Signature Palette,#FDEBC8,#FDF4E0,#A49882,#FEFCF6,Professional coordinating Sunburst color palette featuring 097-2 Lemon Frost. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-4231-124,2026-06-10T18:33:15.860Z
c_csv_578_5860,Sunburst 097-3 Lemon Basil,Signature Palette,#FFE7B8,#FFF1D7,#A59677,#FFFBF4,Professional coordinating Sunburst color palette featuring 097-3 Lemon Basil. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-5GAL-126,2026-06-10T18:33:15.860Z
c_csv_579_5860,Sunburst 097-4 Spring Sunlight,Signature Palette,#FFDA92,#FFEAC3,#A58D5E,#FFF9EE,Professional coordinating Sunburst color palette featuring 097-4 Spring Sunlight. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-621-127,2026-06-10T18:33:15.860Z
c_csv_580_5860,Sunburst 097-5 Tempting Touch,Signature Palette,#FFCA68,#FFE1AB,#A58343,#FFF7E8,Professional coordinating Sunburst color palette featuring 097-5 Tempting Touch. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-622-128,2026-06-10T18:33:15.860Z
c_csv_581_5860,Sunburst 097-6 Sunny Saturday,Signature Palette,#FFA804,#FFCF74,#A56D02,#FFF1D9,Professional coordinating Sunburst color palette featuring 097-6 Sunny Saturday. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-6225-129,2026-06-10T18:33:15.860Z
c_csv_582_5860,Sunburst 098-1 Orange Celebrity,Signature Palette,#FAEED7,#FCF5E9,#A29A8B,#FEFCF9,Professional coordinating Sunburst color palette featuring 098-1 Orange Celebrity. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-8211-130,2026-06-10T18:33:15.860Z
c_csv_583_5860,Sunburst 098-2 Lemon Light,Signature Palette,#FFE8C1,#FFF2DC,#A5967D,#FFFBF5,Professional coordinating Sunburst color palette featuring 098-2 Lemon Light. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-8215-131,2026-06-10T18:33:15.860Z
c_csv_584_5860,Sunburst 098-3 Lemon Tart,Signature Palette,#FFE1AE,#FFEED2,#A59271,#FFFAF2,Professional coordinating Sunburst color palette featuring 098-3 Lemon Tart. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-8231-132,2026-06-10T18:33:15.860Z
c_csv_585_5860,Sunburst 098-4 Mac n' Cheese,Signature Palette,#FFCF8B,#FFE4BF,#A5865A,#FFF7ED,Professional coordinating Sunburst color palette featuring 098-4 Mac n' Cheese. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-8235-133,2026-06-10T18:33:15.860Z
c_csv_586_5860,Sunburst 098-5 Tangerine Sherbet,Signature Palette,#FFBB60,#FFD9A7,#A5793E,#FFF4E7,Professional coordinating Sunburst color palette featuring 098-5 Tangerine Sherbet. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-900C-134,2026-06-10T18:33:15.860Z
c_csv_587_5860,Sunburst 098-6 Plenty of Sunshine,Signature Palette,#FFA21C,#FFCB82,#A56912,#FFF1DC,Professional coordinating Sunburst color palette featuring 098-6 Plenty of Sunshine. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-900W-135,2026-06-10T18:33:15.860Z
c_csv_588_5860,Sunburst 099-1 Mexican Spice,Signature Palette,#F8EEDA,#FBF5EA,#A19A8D,#FDFCF9,Professional coordinating Sunburst color palette featuring 099-1 Mexican Spice. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-900C-136,2026-06-10T18:33:15.860Z
c_csv_589_5860,Sunburst 099-2 Rich Cream,Signature Palette,#FBEBCE,#FCF4E4,#A39885,#FEFCF7,Professional coordinating Sunburst color palette featuring 099-2 Rich Cream. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-900W-137,2026-06-10T18:33:15.860Z
c_csv_590_5860,Sunburst 099-3 Lemon Leaf,Signature Palette,#FDE6C2,#FDF1DD,#A4957E,#FEFBF5,Professional coordinating Sunburst color palette featuring 099-3 Lemon Leaf. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-ADDC-139,2026-06-10T18:33:15.860Z
c_csv_591_5860,Sunburst 099-4 Lemon Like,Signature Palette,#FFD9A1,#FFEACB,#A58D68,#FFF9F0,Professional coordinating Sunburst color palette featuring 099-4 Lemon Like. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-ADDC-140,2026-06-10T18:33:15.860Z
c_csv_592_5860,Sunburst 099-5 Lady Vanessa,Signature Palette,#FFC982,#FFE1BA,#A58254,#FFF6EC,Professional coordinating Sunburst color palette featuring 099-5 Lady Vanessa. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-CAME-143,2026-06-10T18:33:15.860Z
c_csv_593_5860,Sunburst 099-6 Sweet Sunrise,Signature Palette,#FF9428,#FFC488,#A5601A,#FFEEDE,Professional coordinating Sunburst color palette featuring 099-6 Sweet Sunrise. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-CAME-144,2026-06-10T18:33:15.860Z
c_csv_594_5860,Sunburst 100-1 Spice of Life,Signature Palette,#F6EFE1,#FAF6EE,#9F9B92,#FDFCFA,Professional coordinating Sunburst color palette featuring 100-1 Spice of Life. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-FILL-160,2026-06-10T18:33:15.860Z
c_csv_595_5860,Sunburst 100-2 Karen Cream,Signature Palette,#F8E9D3,#FBF2E6,#A19789,#FDFBF8,Professional coordinating Sunburst color palette featuring 100-2 Karen Cream. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-FILL-161,2026-06-10T18:33:15.860Z
